Fiber_index,ROI1_index,ROI2_index,ROI_Pair_index,ROI_Pair_Fiber,ROI1_Name,ROI2_Name,Net1_Name,Net2_Name,ROIName_Pair,Network_Pair,Orig_index,LowICC,FiberLen,Curvature
1383,44,74,44_74,44_74_1,L_6ma,L_44,Cingulo-Opercular,Language,L_6ma-L_44,Cingulo-Opercular-Language,43_71_1,FALSE,59.83572388,0.074181264
1384,44,74,44_74,44_74_2,L_6ma,L_44,Cingulo-Opercular,Language,L_6ma-L_44,Cingulo-Opercular-Language,43_71_2,FALSE,62.31470871,0.065862159
1385,44,74,44_74,44_74_3,L_6ma,L_44,Cingulo-Opercular,Language,L_6ma-L_44,Cingulo-Opercular-Language,43_71_3,FALSE,59.84644318,0.061427483
1386,44,78,44_78,44_78_1,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_1,FALSE,68.58621979,0.066316053
1387,44,78,44_78,44_78_2,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_2,FALSE,68.97870636,0.052339011
1388,44,78,44_78,44_78_3,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_3,FALSE,59.65327454,0.061123612
1389,44,78,44_78,44_78_4,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_4,FALSE,61.75993729,0.072405957
1390,44,78,44_78,44_78_5,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_5,FALSE,58.79538727,0.073122925
1391,44,78,44_78,44_78_6,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_6,FALSE,62.23604202,0.060400276
1392,44,78,44_78,44_78_7,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_7,FALSE,56.18740082,0.086378819
1393,44,78,44_78,44_78_8,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_8,FALSE,59.75966644,0.07541032
1394,44,78,44_78,44_78_9,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_9,FALSE,53.05284119,0.08344345
1395,44,78,44_78,44_78_10,L_6ma,L_6r,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_6r,Cingulo-Opercular-Cingulo-Opercular,43_75_10,FALSE,67.55112457,0.055269915
1396,44,79,44_79,44_79_1,L_6ma,L_IFJa,Cingulo-Opercular,Language,L_6ma-L_IFJa,Cingulo-Opercular-Language,43_76_1,FALSE,54.4144516,0.095626487
1397,44,79,44_79,44_79_2,L_6ma,L_IFJa,Cingulo-Opercular,Language,L_6ma-L_IFJa,Cingulo-Opercular-Language,43_76_2,FALSE,55.31669235,0.083332814
1398,44,96,44_96,44_96_1,L_6ma,L_6a,Cingulo-Opercular,Dorsal-Attention,L_6ma-L_6a,Cingulo-Opercular-Dorsal-Attention,43_92_1,FALSE,12.16856098,0.311314107
1399,44,96,44_96,44_96_2,L_6ma,L_6a,Cingulo-Opercular,Dorsal-Attention,L_6ma-L_6a,Cingulo-Opercular-Dorsal-Attention,43_92_2,FALSE,13.94747829,0.239052155
1400,44,96,44_96,44_96_3,L_6ma,L_6a,Cingulo-Opercular,Dorsal-Attention,L_6ma-L_6a,Cingulo-Opercular-Dorsal-Attention,43_92_3,FALSE,33.04276657,0.148312687
1401,44,96,44_96,44_96_4,L_6ma,L_6a,Cingulo-Opercular,Dorsal-Attention,L_6ma-L_6a,Cingulo-Opercular-Dorsal-Attention,43_92_4,FALSE,28.02282333,0.18040269
1402,44,97,44_97,44_97_1,L_6ma,L_i6-8,Cingulo-Opercular,Frontoparietal,L_6ma-L_i6-8,Cingulo-Opercular-Frontoparietal,43_93_1,FALSE,26.10017014,0.201011335
1403,44,97,44_97,44_97_2,L_6ma,L_i6-8,Cingulo-Opercular,Frontoparietal,L_6ma-L_i6-8,Cingulo-Opercular-Frontoparietal,43_93_2,FALSE,36.10451126,0.124790957
1404,44,97,44_97,44_97_3,L_6ma,L_i6-8,Cingulo-Opercular,Frontoparietal,L_6ma-L_i6-8,Cingulo-Opercular-Frontoparietal,43_93_3,FALSE,36.21160889,0.132380996
1405,44,99,44_99,44_99_1,L_6ma,L_43,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_43,Cingulo-Opercular-Cingulo-Opercular,43_95_1,FALSE,71.66042328,0.065575192
1406,44,99,44_99,44_99_2,L_6ma,L_43,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_43,Cingulo-Opercular-Cingulo-Opercular,43_95_2,FALSE,68.39995575,0.055421618
1407,44,99,44_99,44_99_3,L_6ma,L_43,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_43,Cingulo-Opercular-Cingulo-Opercular,43_95_3,FALSE,69.0194397,0.060868393
1408,44,108,44_108,44_108_1,L_6ma,L_FOP4,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_FOP4,Cingulo-Opercular-Cingulo-Opercular,43_104_1,FALSE,62.91169357,0.061379215
1409,44,108,44_108,44_108_2,L_6ma,L_FOP4,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_FOP4,Cingulo-Opercular-Cingulo-Opercular,43_104_2,FALSE,68.38421631,0.060890727
1410,44,108,44_108,44_108_3,L_6ma,L_FOP4,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_FOP4,Cingulo-Opercular-Cingulo-Opercular,43_104_3,FALSE,62.88843918,0.076366508
1411,44,113,44_113,44_113_1,L_6ma,L_FOP1,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_FOP1,Cingulo-Opercular-Cingulo-Opercular,43_109_1,FALSE,68.9319458,0.068270026
1412,44,113,44_113,44_113_2,L_6ma,L_FOP1,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_FOP1,Cingulo-Opercular-Cingulo-Opercular,43_109_2,FALSE,67.76946259,0.062061696
1413,44,113,44_113,44_113_3,L_6ma,L_FOP1,Cingulo-Opercular,Cingulo-Opercular,L_6ma-L_FOP1,Cingulo-Opercular-Cingulo-Opercular,43_109_3,FALSE,68.68488312,0.062432458
1414,44,206,44_206,44_206_1,L_6ma,R_SFL,Cingulo-Opercular,Language,L_6ma-R_SFL,Cingulo-Opercular-Language,43_198_1,FALSE,100.2197266,0.050084008
1415,44,206,44_206,44_206_2,L_6ma,R_SFL,Cingulo-Opercular,Language,L_6ma-R_SFL,Cingulo-Opercular-Language,43_198_2,FALSE,101.9233093,0.054740157
1416,44,206,44_206,44_206_3,L_6ma,R_SFL,Cingulo-Opercular,Language,L_6ma-R_SFL,Cingulo-Opercular-Language,43_198_3,FALSE,107.9420776,0.045278598
1417,44,206,44_206,44_206_4,L_6ma,R_SFL,Cingulo-Opercular,Language,L_6ma-R_SFL,Cingulo-Opercular-Language,43_198_4,FALSE,105.8636322,0.046882347
1418,44,220,44_220,44_220_1,L_6ma,R_24dd,Cingulo-Opercular,Somatomotor,L_6ma-R_24dd,Cingulo-Opercular-Somatomotor,43_212_1,FALSE,87.29782104,0.070555993
1419,44,223,44_223,44_223_1,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_1,FALSE,105.0909958,0.056478785
1420,44,223,44_223,44_223_2,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_2,FALSE,97.66111755,0.059607323
1421,44,223,44_223,44_223_3,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_3,FALSE,102.8492432,0.059092667
1422,44,223,44_223,44_223_4,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_4,FALSE,96.60686493,0.058688487
1423,44,223,44_223,44_223_5,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_5,FALSE,94.97994995,0.062851228
1424,44,223,44_223,44_223_6,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_6,FALSE,89.56591797,0.069320391
1425,44,223,44_223,44_223_7,L_6ma,R_SCEF,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_SCEF,Cingulo-Opercular-Cingulo-Opercular,43_215_7,FALSE,96.70697784,0.057019848
1426,44,224,44_224,44_224_1,L_6ma,R_6ma,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_6ma,Cingulo-Opercular-Cingulo-Opercular,43_216_1,FALSE,100.5432281,0.048554395
1427,44,224,44_224,44_224_2,L_6ma,R_6ma,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_6ma,Cingulo-Opercular-Cingulo-Opercular,43_216_2,FALSE,100.0849762,0.052943918
1428,44,224,44_224,44_224_3,L_6ma,R_6ma,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_6ma,Cingulo-Opercular-Cingulo-Opercular,43_216_3,FALSE,107.6822662,0.046826297
1429,44,224,44_224,44_224_4,L_6ma,R_6ma,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_6ma,Cingulo-Opercular-Cingulo-Opercular,43_216_4,FALSE,104.1494904,0.053700812
1430,44,224,44_224,44_224_5,L_6ma,R_6ma,Cingulo-Opercular,Cingulo-Opercular,L_6ma-R_6ma,Cingulo-Opercular-Cingulo-Opercular,43_216_5,FALSE,107.1585617,0.047325276
1431,44,276,44_276,44_276_1,L_6ma,R_6a,Cingulo-Opercular,Dorsal-Attention,L_6ma-R_6a,Cingulo-Opercular-Dorsal-Attention,43_266_1,FALSE,94.18379211,0.052124366
1432,44,276,44_276,44_276_2,L_6ma,R_6a,Cingulo-Opercular,Dorsal-Attention,L_6ma-R_6a,Cingulo-Opercular-Dorsal-Attention,43_266_2,FALSE,94.4186554,0.050650674
1433,44,361,44_361,44_361_1,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_1,FALSE,62.44897461,0.048298984
1434,44,361,44_361,44_361_2,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_2,FALSE,63.49243927,0.045154639
1435,44,361,44_361,44_361_3,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_3,FALSE,57.09625626,0.054567432
1436,44,361,44_361,44_361_4,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_4,FALSE,67.53482056,0.050786867
1437,44,361,44_361,44_361_5,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_5,FALSE,74.82998657,0.050566734
1438,44,361,44_361,44_361_6,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_6,FALSE,58.12707138,0.055668976
1439,44,361,44_361,44_361_7,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_8,FALSE,62.04663849,0.050621947
1440,44,361,44_361,44_361_8,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_9,FALSE,67.26663971,0.045810444
1441,44,361,44_361,44_361_9,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_10,FALSE,63.01356506,0.045128878
1442,44,361,44_361,44_361_10,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_11,FALSE,63.83078003,0.046685198
1443,44,361,44_361,44_361_11,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_12,FALSE,66.58783722,0.049535954
1444,44,361,44_361,44_361_12,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_13,FALSE,74.19174957,0.051323918
1445,44,361,44_361,44_361_13,L_6ma,Thalamus_L,Cingulo-Opercular,Sub,L_6ma-Thalamus_L,Cingulo-Opercular-Sub,43_347_14,FALSE,58.09270859,0.05148336
1446,44,363,44_363,44_363_1,L_6ma,putamen_L,Cingulo-Opercular,Sub,L_6ma-putamen_L,Cingulo-Opercular-Sub,43_349_1,FALSE,53.75386047,0.047322304
1447,44,363,44_363,44_363_2,L_6ma,putamen_L,Cingulo-Opercular,Sub,L_6ma-putamen_L,Cingulo-Opercular-Sub,43_349_3,FALSE,50.68100739,0.052854207
1448,44,363,44_363,44_363_3,L_6ma,putamen_L,Cingulo-Opercular,Sub,L_6ma-putamen_L,Cingulo-Opercular-Sub,43_349_4,FALSE,52.08122253,0.054739125
1449,44,363,44_363,44_363_4,L_6ma,putamen_L,Cingulo-Opercular,Sub,L_6ma-putamen_L,Cingulo-Opercular-Sub,43_349_5,FALSE,55.5803299,0.060698341
1450,44,363,44_363,44_363_5,L_6ma,putamen_L,Cingulo-Opercular,Sub,L_6ma-putamen_L,Cingulo-Opercular-Sub,43_349_6,FALSE,55.42889404,0.048904838
1451,44,364,44_364,44_364_1,L_6ma,Pallium_L,Cingulo-Opercular,Sub,L_6ma-Pallium_L,Cingulo-Opercular-Sub,43_350_1,FALSE,63.43422699,0.050021491
1452,44,364,44_364,44_364_2,L_6ma,Pallium_L,Cingulo-Opercular,Sub,L_6ma-Pallium_L,Cingulo-Opercular-Sub,43_350_2,FALSE,67.32126617,0.05588025
1453,44,364,44_364,44_364_3,L_6ma,Pallium_L,Cingulo-Opercular,Sub,L_6ma-Pallium_L,Cingulo-Opercular-Sub,43_350_3,FALSE,64.03977203,0.049870046
1454,44,364,44_364,44_364_4,L_6ma,Pallium_L,Cingulo-Opercular,Sub,L_6ma-Pallium_L,Cingulo-Opercular-Sub,43_350_4,FALSE,58.46900177,0.0540124
1455,44,364,44_364,44_364_5,L_6ma,Pallium_L,Cingulo-Opercular,Sub,L_6ma-Pallium_L,Cingulo-Opercular-Sub,43_350_6,FALSE,61.57034683,0.050326696
1456,44,365,44_365,44_365_1,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_1,FALSE,94.08576965,0.042453013
1457,44,365,44_365,44_365_2,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_2,FALSE,92.49233246,0.049026007
1458,44,365,44_365,44_365_3,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_3,TRUE,93.87016296,0.046056082
1459,44,365,44_365,44_365_4,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_4,FALSE,95.68204498,0.041009974
1460,44,365,44_365,44_365_5,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_5,FALSE,96.42870331,0.039275019
1461,44,365,44_365,44_365_6,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_6,FALSE,89.7794342,0.050380684
1462,44,365,44_365,44_365_7,L_6ma,Brainstem,Cingulo-Opercular,Sub,L_6ma-Brainstem,Cingulo-Opercular-Sub,43_351_7,FALSE,92.3976059,0.050705967
1463,45,46,45_46,45_46_1,L_7Am,L_7PL,Cingulo-Opercular,Dorsal-Attention,L_7Am-L_7PL,Cingulo-Opercular-Dorsal-Attention,44_45_1,FALSE,20.74729347,0.166293485
1464,45,46,45_46,45_46_2,L_7Am,L_7PL,Cingulo-Opercular,Dorsal-Attention,L_7Am-L_7PL,Cingulo-Opercular-Dorsal-Attention,44_45_2,FALSE,16.95927048,0.19087582
1465,45,49,45_49,45_49_1,L_7Am,L_VIP,Cingulo-Opercular,Visual2,L_7Am-L_VIP,Cingulo-Opercular-Visual2,44_48_1,FALSE,14.33171177,0.225224962
1466,45,148,45_148,45_148_1,L_7Am,L_PF,Cingulo-Opercular,Cingulo-Opercular,L_7Am-L_PF,Cingulo-Opercular-Cingulo-Opercular,44_143_1,FALSE,70.60189056,0.066840377
1467,45,207,45_207,45_207_1,L_7Am,R_PCV,Cingulo-Opercular,Posterior-Multimodal,L_7Am-R_PCV,Cingulo-Opercular-Posterior-Multimodal,44_199_1,FALSE,103.7525482,0.06347762
1468,45,207,45_207,45_207_2,L_7Am,R_PCV,Cingulo-Opercular,Posterior-Multimodal,L_7Am-R_PCV,Cingulo-Opercular-Posterior-Multimodal,44_199_2,FALSE,103.0009308,0.062888454
1469,45,207,45_207,45_207_3,L_7Am,R_PCV,Cingulo-Opercular,Posterior-Multimodal,L_7Am-R_PCV,Cingulo-Opercular-Posterior-Multimodal,44_199_3,FALSE,105.4146729,0.060088433
1470,45,207,45_207,45_207_4,L_7Am,R_PCV,Cingulo-Opercular,Posterior-Multimodal,L_7Am-R_PCV,Cingulo-Opercular-Posterior-Multimodal,44_199_4,FALSE,99.59300995,0.062177002
1471,45,209,45_209,45_209_1,L_7Am,R_7Pm,Cingulo-Opercular,Frontoparietal,L_7Am-R_7Pm,Cingulo-Opercular-Frontoparietal,44_201_1,FALSE,111.4330215,0.056699716
1472,45,209,45_209,45_209_2,L_7Am,R_7Pm,Cingulo-Opercular,Frontoparietal,L_7Am-R_7Pm,Cingulo-Opercular-Frontoparietal,44_201_2,FALSE,108.7641144,0.058405427
1473,45,210,45_210,45_210_1,L_7Am,R_7m,Cingulo-Opercular,Default,L_7Am-R_7m,Cingulo-Opercular-Default,44_202_1,FALSE,97.54536438,0.066060758
1474,45,222,45_222,45_222_1,L_7Am,R_7AL,Cingulo-Opercular,Somatomotor,L_7Am-R_7AL,Cingulo-Opercular-Somatomotor,44_214_1,FALSE,114.4552155,0.054960994
1475,45,222,45_222,45_222_2,L_7Am,R_7AL,Cingulo-Opercular,Somatomotor,L_7Am-R_7AL,Cingulo-Opercular-Somatomotor,44_214_2,FALSE,114.0754623,0.050150214
1476,45,222,45_222,45_222_3,L_7Am,R_7AL,Cingulo-Opercular,Somatomotor,L_7Am-R_7AL,Cingulo-Opercular-Somatomotor,44_214_3,FALSE,116.4428101,0.046191038
1477,45,225,45_225,45_225_1,L_7Am,R_7Am,Cingulo-Opercular,Cingulo-Opercular,L_7Am-R_7Am,Cingulo-Opercular-Cingulo-Opercular,44_217_1,FALSE,114.7751083,0.055242744
1478,45,225,45_225,45_225_2,L_7Am,R_7Am,Cingulo-Opercular,Cingulo-Opercular,L_7Am-R_7Am,Cingulo-Opercular-Cingulo-Opercular,44_217_2,FALSE,114.6861572,0.048338089
1479,45,225,45_225,45_225_3,L_7Am,R_7Am,Cingulo-Opercular,Cingulo-Opercular,L_7Am-R_7Am,Cingulo-Opercular-Cingulo-Opercular,44_217_3,FALSE,121.0263824,0.041658561
1480,45,225,45_225,45_225_4,L_7Am,R_7Am,Cingulo-Opercular,Cingulo-Opercular,L_7Am-R_7Am,Cingulo-Opercular-Cingulo-Opercular,44_217_4,FALSE,111.4964371,0.053563271
1481,45,225,45_225,45_225_5,L_7Am,R_7Am,Cingulo-Opercular,Cingulo-Opercular,L_7Am-R_7Am,Cingulo-Opercular-Cingulo-Opercular,44_217_5,FALSE,109.575531,0.051037946
1482,45,227,45_227,45_227_1,L_7Am,R_7PC,Cingulo-Opercular,Somatomotor,L_7Am-R_7PC,Cingulo-Opercular-Somatomotor,44_219_1,FALSE,115.3684692,0.045274745
1483,45,229,45_229,45_229_1,L_7Am,R_VIP,Cingulo-Opercular,Visual2,L_7Am-R_VIP,Cingulo-Opercular-Visual2,44_221_1,FALSE,116.8830566,0.045988705
1484,45,329,45_329,45_329_1,L_7Am,R_PFm,Cingulo-Opercular,Frontoparietal,L_7Am-R_PFm,Cingulo-Opercular-Frontoparietal,44_317_1,FALSE,113.5289917,0.058398796
1485,45,329,45_329,45_329_2,L_7Am,R_PFm,Cingulo-Opercular,Frontoparietal,L_7Am-R_PFm,Cingulo-Opercular-Frontoparietal,44_317_2,FALSE,113.2356567,0.061748663
1486,45,361,45_361,45_361_1,L_7Am,Thalamus_L,Cingulo-Opercular,Sub,L_7Am-Thalamus_L,Cingulo-Opercular-Sub,44_347_1,FALSE,69.27858734,0.04559035
1487,45,361,45_361,45_361_2,L_7Am,Thalamus_L,Cingulo-Opercular,Sub,L_7Am-Thalamus_L,Cingulo-Opercular-Sub,44_347_2,FALSE,55.04371262,0.046992775
1488,45,361,45_361,45_361_3,L_7Am,Thalamus_L,Cingulo-Opercular,Sub,L_7Am-Thalamus_L,Cingulo-Opercular-Sub,44_347_3,FALSE,54.7660408,0.045091229
1489,45,365,45_365,45_365_1,L_7Am,Brainstem,Cingulo-Opercular,Sub,L_7Am-Brainstem,Cingulo-Opercular-Sub,44_351_1,FALSE,86.43874359,0.048218865
1490,45,365,45_365,45_365_2,L_7Am,Brainstem,Cingulo-Opercular,Sub,L_7Am-Brainstem,Cingulo-Opercular-Sub,44_351_2,TRUE,136.5745697,0.055152376
1491,46,49,46_49,46_49_1,L_7PL,L_VIP,Dorsal-Attention,Visual2,L_7PL-L_VIP,Dorsal-Attention-Visual2,45_48_1,FALSE,16.93201256,0.186580457
1492,46,49,46_49,46_49_2,L_7PL,L_VIP,Dorsal-Attention,Visual2,L_7PL-L_VIP,Dorsal-Attention-Visual2,45_48_2,FALSE,24.47202873,0.168772998
1493,46,50,46_50,46_50_1,L_7PL,L_MIP,Dorsal-Attention,Dorsal-Attention,L_7PL-L_MIP,Dorsal-Attention-Dorsal-Attention,45_49_1,FALSE,15.84707165,0.273999061
1494,46,145,46_145,46_145_1,L_7PL,L_IP1,Dorsal-Attention,Frontoparietal,L_7PL-L_IP1,Dorsal-Attention-Frontoparietal,45_140_1,FALSE,40.93521881,0.109873423
1495,46,145,46_145,46_145_2,L_7PL,L_IP1,Dorsal-Attention,Frontoparietal,L_7PL-L_IP1,Dorsal-Attention-Frontoparietal,45_140_2,FALSE,41.104496,0.109151945
1496,46,145,46_145,46_145_3,L_7PL,L_IP1,Dorsal-Attention,Frontoparietal,L_7PL-L_IP1,Dorsal-Attention-Frontoparietal,45_140_3,FALSE,35.70557022,0.124003568
1497,46,149,46_149,46_149_1,L_7PL,L_PFm,Dorsal-Attention,Frontoparietal,L_7PL-L_PFm,Dorsal-Attention-Frontoparietal,45_144_1,FALSE,53.65147018,0.066644072
1498,46,151,46_151,46_151_1,L_7PL,L_PGs,Dorsal-Attention,Default,L_7PL-L_PGs,Default-Dorsal-Attention,45_146_1,FALSE,49.36787033,0.074890754
1499,46,151,46_151,46_151_2,L_7PL,L_PGs,Dorsal-Attention,Default,L_7PL-L_PGs,Default-Dorsal-Attention,45_146_2,FALSE,49.00200653,0.07802601
1500,46,361,46_361,46_361_1,L_7PL,Thalamus_L,Dorsal-Attention,Sub,L_7PL-Thalamus_L,Dorsal-Attention-Sub,45_347_1,FALSE,59.47777939,0.043188273
1501,47,48,47_48,47_48_1,L_7PC,L_LIPv,Somatomotor,Visual2,L_7PC-L_LIPv,Somatomotor-Visual2,46_47_1,FALSE,22.64988327,0.199407141
1502,47,48,47_48,47_48_2,L_7PC,L_LIPv,Somatomotor,Visual2,L_7PC-L_LIPv,Somatomotor-Visual2,46_47_2,FALSE,14.56022835,0.204824597
1503,47,49,47_49,47_49_1,L_7PC,L_VIP,Somatomotor,Visual2,L_7PC-L_VIP,Somatomotor-Visual2,46_48_1,FALSE,24.85577583,0.133152049
1504,47,49,47_49,47_49_2,L_7PC,L_VIP,Somatomotor,Visual2,L_7PC-L_VIP,Somatomotor-Visual2,46_48_2,FALSE,18.07038879,0.186318431
1505,47,52,47_52,47_52_1,L_7PC,L_2,Somatomotor,Somatomotor,L_7PC-L_2,Somatomotor-Somatomotor,46_50_1,FALSE,38.22475815,0.133347349
1506,47,52,47_52,47_52_2,L_7PC,L_2,Somatomotor,Somatomotor,L_7PC-L_2,Somatomotor-Somatomotor,46_50_2,FALSE,19.17947197,0.25543816
1507,47,52,47_52,47_52_3,L_7PC,L_2,Somatomotor,Somatomotor,L_7PC-L_2,Somatomotor-Somatomotor,46_50_3,FALSE,29.91796494,0.219662777
1508,47,52,47_52,47_52_4,L_7PC,L_2,Somatomotor,Somatomotor,L_7PC-L_2,Somatomotor-Somatomotor,46_50_4,FALSE,16.45928383,0.264949132
1509,47,96,47_96,47_96_1,L_7PC,L_6a,Somatomotor,Dorsal-Attention,L_7PC-L_6a,Dorsal-Attention-Somatomotor,46_92_1,FALSE,52.69268036,0.105217318
1510,47,116,47_116,47_116_1,L_7PC,L_PFt,Somatomotor,Dorsal-Attention,L_7PC-L_PFt,Dorsal-Attention-Somatomotor,46_112_1,FALSE,40.98440552,0.129473657
1511,47,116,47_116,47_116_2,L_7PC,L_PFt,Somatomotor,Dorsal-Attention,L_7PC-L_PFt,Dorsal-Attention-Somatomotor,46_112_2,FALSE,48.41978073,0.086982516
1512,47,116,47_116,47_116_3,L_7PC,L_PFt,Somatomotor,Dorsal-Attention,L_7PC-L_PFt,Dorsal-Attention-Somatomotor,46_112_3,FALSE,37.64317703,0.122086666
1513,47,116,47_116,47_116_4,L_7PC,L_PFt,Somatomotor,Dorsal-Attention,L_7PC-L_PFt,Dorsal-Attention-Somatomotor,46_112_4,FALSE,44.52768707,0.085807449
1514,47,117,47_117,47_117_1,L_7PC,L_AIP,Somatomotor,Dorsal-Attention,L_7PC-L_AIP,Dorsal-Attention-Somatomotor,46_113_1,FALSE,37.37294388,0.144956029
1515,47,117,47_117,47_117_2,L_7PC,L_AIP,Somatomotor,Dorsal-Attention,L_7PC-L_AIP,Dorsal-Attention-Somatomotor,46_113_2,FALSE,35.93250656,0.128692363
1516,47,117,47_117,47_117_3,L_7PC,L_AIP,Somatomotor,Dorsal-Attention,L_7PC-L_AIP,Dorsal-Attention-Somatomotor,46_113_3,FALSE,31.74879074,0.168171154
1517,47,117,47_117,47_117_4,L_7PC,L_AIP,Somatomotor,Dorsal-Attention,L_7PC-L_AIP,Dorsal-Attention-Somatomotor,46_113_4,FALSE,16.85968399,0.171991639
1518,47,144,47_144,47_144_1,L_7PC,L_IP2,Somatomotor,Frontoparietal,L_7PC-L_IP2,Frontoparietal-Somatomotor,46_139_1,FALSE,45.25893021,0.125763148
1519,47,144,47_144,47_144_2,L_7PC,L_IP2,Somatomotor,Frontoparietal,L_7PC-L_IP2,Frontoparietal-Somatomotor,46_139_2,FALSE,41.63797379,0.129219884
1520,47,144,47_144,47_144_3,L_7PC,L_IP2,Somatomotor,Frontoparietal,L_7PC-L_IP2,Frontoparietal-Somatomotor,46_139_3,FALSE,47.02098465,0.113357847
1521,47,148,47_148,47_148_1,L_7PC,L_PF,Somatomotor,Cingulo-Opercular,L_7PC-L_PF,Cingulo-Opercular-Somatomotor,46_143_1,FALSE,46.70599747,0.088358856
