X,ROI_Pair,Network_Pair,Network_Pair_Index,Reproducibility_rfMRI
37032,Pair_176_273,Network_9_7,60,0.284849745
37033,Pair_177_273,Network_9_7,60,0.639479998
37034,Pair_178_273,Network_4_7,37,0.369411721
37035,Pair_179_273,Network_4_7,37,0.290403087
37036,Pair_180_273,Network_4_7,37,0.369036409
37037,Pair_181_273,Network_1_7,7,0.290027035
37038,Pair_182_273,Network_2_7,18,0.345504585
37039,Pair_183_273,Network_2_7,18,0.401515561
37040,Pair_184_273,Network_2_7,18,0.323513001
37041,Pair_185_273,Network_2_7,18,0.319938449
37042,Pair_186_273,Network_2_7,18,0.335303423
37043,Pair_187_273,Network_2_7,18,0.369260326
37044,Pair_188_273,Network_3_7,28,0.322546394
37045,Pair_189_273,Network_3_7,28,0.344019792
37046,Pair_190_273,Network_4_7,37,0.423490258
37047,Pair_191_273,Network_4_7,37,0.406364826
37048,Pair_192_273,Network_6_7,52,0.42728467
37049,Pair_193_273,Network_2_7,18,0.311969638
37050,Pair_194_273,Network_7_7,58,0.329007285
37051,Pair_195_273,Network_7_7,58,0.404723572
37052,Pair_196_273,Network_2_7,18,0.381333447
37053,Pair_197_273,Network_2_7,18,0.360957042
37054,Pair_198_273,Network_2_7,18,0.418915093
37055,Pair_199_273,Network_2_7,18,0.315641416
37056,Pair_200_273,Network_2_7,18,0.331613179
37057,Pair_201_273,Network_2_7,18,0.407908691
37058,Pair_202_273,Network_2_7,18,0.465236159
37059,Pair_203_273,Network_2_7,18,0.442670134
37060,Pair_204_273,Network_8_7,59,0.425024174
37061,Pair_205_273,Network_4_7,37,0.405772055
37062,Pair_206_273,Network_6_7,52,0.516201257
37063,Pair_207_273,Network_10_7,61,0.35428883
37064,Pair_208_273,Network_10_7,61,0.403644968
37065,Pair_209_273,Network_7_7,58,0.438828793
37066,Pair_210_273,Network_9_7,60,0.345035548
37067,Pair_211_273,Network_9_7,60,0.319458554
37068,Pair_212_273,Network_9_7,60,0.333798736
37069,Pair_213_273,Network_9_7,60,0.271996023
37070,Pair_214_273,Network_9_7,60,0.293785747
37071,Pair_215_273,Network_9_7,60,0.303943441
37072,Pair_216_273,Network_3_7,28,0.426820494
37073,Pair_217_273,Network_4_7,37,0.405469752
37074,Pair_218_273,Network_4_7,37,0.302811001
37075,Pair_219_273,Network_3_7,28,0.409085007
37076,Pair_220_273,Network_3_7,28,0.352009699
37077,Pair_221_273,Network_3_7,28,0.288765261
37078,Pair_222_273,Network_3_7,28,0.471731054
37079,Pair_223_273,Network_4_7,37,0.356413398
37080,Pair_224_273,Network_4_7,37,0.420910476
37081,Pair_225_273,Network_4_7,37,0.402064786
37082,Pair_226_273,Network_5_7,45,0.393270535
37083,Pair_227_273,Network_3_7,28,0.51866562
37084,Pair_228_273,Network_2_7,18,0.407407471
37085,Pair_229_273,Network_2_7,18,0.483832868
37086,Pair_230_273,Network_5_7,45,0.334822979
37087,Pair_231_273,Network_3_7,28,0.384831464
37088,Pair_232_273,Network_3_7,28,0.351469798
37089,Pair_233_273,Network_3_7,28,0.365687587
37090,Pair_234_273,Network_3_7,28,0.464230359
37091,Pair_235_273,Network_3_7,28,0.459581478
37092,Pair_236_273,Network_3_7,28,0.392020552
37093,Pair_237_273,Network_4_7,37,0.352633011
37094,Pair_238_273,Network_7_7,58,0.395464881
37095,Pair_239_273,Network_4_7,37,0.357119272
37096,Pair_240_273,Network_4_7,37,0.373322402
37097,Pair_241_273,Network_9_7,60,0.279680763
37098,Pair_242_273,Network_7_7,58,0.342516614
37099,Pair_243_273,Network_7_7,58,0.319316663
37100,Pair_244_273,Network_9_7,60,0.281483509
37101,Pair_245_273,Network_9_7,60,0.312509311
37102,Pair_246_273,Network_9_7,60,0.306712252
37103,Pair_247_273,Network_9_7,60,0.407679447
37104,Pair_248_273,Network_9_7,60,0.349873654
37105,Pair_249_273,Network_9_7,60,0.330761294
37106,Pair_250_273,Network_9_7,60,0.36224211
37107,Pair_251_273,Network_9_7,60,0.423928119
37108,Pair_252_273,Network_9_7,60,0.402213146
37109,Pair_253_273,Network_7_7,58,0.40218353
37110,Pair_254_273,Network_7_7,58,0.38845449
37111,Pair_255_273,Network_6_7,52,0.407041746
37112,Pair_256_273,Network_9_7,60,0.379386686
37113,Pair_257_273,Network_7_7,58,0.416119013
37114,Pair_258_273,Network_4_7,37,0.414514735
37115,Pair_259_273,Network_6_7,52,0.35167893
37116,Pair_260_273,Network_7_7,58,0.359702684
37117,Pair_261_273,Network_7_7,58,0.424185237
37118,Pair_262_273,Network_4_7,37,0.358133068
37119,Pair_263_273,Network_7_7,58,0.402664458
37120,Pair_264_273,Network_4_7,37,0.342132894
37121,Pair_265_273,Network_7_7,58,0.41472532
37122,Pair_266_273,Network_4_7,37,0.323799282
37123,Pair_267_273,Network_9_7,60,0.420467574
37124,Pair_268_273,Network_9_7,60,0.458427521
37125,Pair_269_273,Network_7_7,58,0.520471607
37126,Pair_270_273,Network_9_7,60,0.512149814
37127,Pair_271_273,Network_7_7,58,0.417459803
37128,Pair_272_273,Network_7_7,58,0.442396957
37129,Pair_1_274,Network_1_9,9,0.182632774
37130,Pair_2_274,Network_2_9,20,0.179264174
37131,Pair_3_274,Network_2_9,20,0.194143314
37132,Pair_4_274,Network_2_9,20,0.164599985
37133,Pair_5_274,Network_2_9,20,0.196142438
37134,Pair_6_274,Network_2_9,20,0.164316488
37135,Pair_7_274,Network_2_9,20,0.236972858
37136,Pair_8_274,Network_3_9,30,0.233925719
37137,Pair_9_274,Network_3_9,30,0.256303613
37138,Pair_10_274,Network_4_9,39,0.28353323
37139,Pair_11_274,Network_5_9,47,0.381127691
37140,Pair_12_274,Network_6_9,54,0.338298462
37141,Pair_13_274,Network_2_9,20,0.164000327
37142,Pair_14_274,Network_7_9,60,0.277720278
37143,Pair_15_274,Network_7_9,60,0.301875003
37144,Pair_16_274,Network_2_9,20,0.195536884
37145,Pair_17_274,Network_2_9,20,0.255375668
37146,Pair_18_274,Network_2_9,20,0.235903989
37147,Pair_19_274,Network_2_9,20,0.178938494
37148,Pair_20_274,Network_2_9,20,0.163014473
37149,Pair_21_274,Network_2_9,20,0.204514792
37150,Pair_22_274,Network_2_9,20,0.168462752
37151,Pair_23_274,Network_2_9,20,0.239087951
37152,Pair_24_274,Network_8_9,65,0.296938729
37153,Pair_25_274,Network_6_9,54,0.398351278
37154,Pair_26_274,Network_6_9,54,0.350332497
37155,Pair_27_274,Network_10_9,70,0.345367187
37156,Pair_28_274,Network_6_9,54,0.364421088
37157,Pair_29_274,Network_7_9,60,0.345629941
37158,Pair_30_274,Network_9_9,69,0.37074409
37159,Pair_31_274,Network_9_9,69,0.247450394
37160,Pair_32_274,Network_9_9,69,0.355017531
37161,Pair_33_274,Network_9_9,69,0.385773936
37162,Pair_34_274,Network_9_9,69,0.328282742
37163,Pair_35_274,Network_9_9,69,0.368514825
37164,Pair_36_274,Network_3_9,30,0.195019643
37165,Pair_37_274,Network_4_9,39,0.26991559
37166,Pair_38_274,Network_4_9,39,0.286139739
37167,Pair_39_274,Network_3_9,30,0.232002698
37168,Pair_40_274,Network_3_9,30,0.241229769
37169,Pair_41_274,Network_3_9,30,0.224526213
37170,Pair_42_274,Network_3_9,30,0.203812839
37171,Pair_43_274,Network_4_9,39,0.315341509
37172,Pair_44_274,Network_4_9,39,0.293776389
37173,Pair_45_274,Network_4_9,39,0.263371794
37174,Pair_46_274,Network_5_9,47,0.285082594
37175,Pair_47_274,Network_3_9,30,0.289024302
37176,Pair_48_274,Network_2_9,20,0.293052931
37177,Pair_49_274,Network_2_9,20,0.199968284
37178,Pair_50_274,Network_5_9,47,0.278053537
37179,Pair_51_274,Network_3_9,30,0.221249976
37180,Pair_52_274,Network_3_9,30,0.245693809
37181,Pair_53_274,Network_3_9,30,0.238230121
37182,Pair_54_274,Network_3_9,30,0.243827302
37183,Pair_55_274,Network_3_9,30,0.205262596
37184,Pair_56_274,Network_3_9,30,0.267712297
37185,Pair_57_274,Network_4_9,39,0.300921739
37186,Pair_58_274,Network_4_9,39,0.317474799
37187,Pair_59_274,Network_4_9,39,0.384984102
37188,Pair_60_274,Network_4_9,39,0.30897079
37189,Pair_61_274,Network_9_9,69,0.347872983
37190,Pair_62_274,Network_9_9,69,0.424963664
37191,Pair_63_274,Network_7_9,60,0.469539174
37192,Pair_64_274,Network_9_9,69,0.36048773
37193,Pair_65_274,Network_9_9,69,0.370126386
37194,Pair_66_274,Network_9_9,69,0.378141132
37195,Pair_67_274,Network_9_9,69,0.411634875
37196,Pair_68_274,Network_9_9,69,0.359883247
37197,Pair_69_274,Network_9_9,69,0.44110161
37198,Pair_70_274,Network_9_9,69,0.401358307
37199,Pair_71_274,Network_9_9,69,0.384756869
37200,Pair_72_274,Network_9_9,69,0.395742187
37201,Pair_73_274,Network_7_9,60,0.481559551
37202,Pair_74_274,Network_6_9,54,0.428335153
37203,Pair_75_274,Network_6_9,54,0.400450441
37204,Pair_76_274,Network_9_9,69,0.42643576
37205,Pair_77_274,Network_7_9,60,0.367904261
37206,Pair_78_274,Network_4_9,39,0.320926583
37207,Pair_79_274,Network_6_9,54,0.382698852
37208,Pair_80_274,Network_7_9,60,0.375090307
37209,Pair_81_274,Network_6_9,54,0.433446544
37210,Pair_82_274,Network_7_9,60,0.433741129
37211,Pair_83_274,Network_7_9,60,0.410149982
37212,Pair_84_274,Network_4_9,39,0.375441861
37213,Pair_85_274,Network_7_9,60,0.384474248
37214,Pair_86_274,Network_4_9,39,0.398486486
37215,Pair_87_274,Network_9_9,69,0.420819058
37216,Pair_88_274,Network_9_9,69,0.398212076
37217,Pair_89_274,Network_7_9,60,0.374105218
37218,Pair_90_274,Network_9_9,69,0.336503602
37219,Pair_91_274,Network_7_9,60,0.320358134
37220,Pair_92_274,Network_7_9,60,0.294464246
37221,Pair_93_274,Network_9_9,69,0.340920495
37222,Pair_94_274,Network_9_9,69,0.417507029
37223,Pair_95_274,Network_5_9,47,0.31116481
37224,Pair_96_274,Network_5_9,47,0.24264692
37225,Pair_97_274,Network_7_9,60,0.322613203
37226,Pair_98_274,Network_7_9,60,0.380214414
37227,Pair_99_274,Network_4_9,39,0.309547793
37228,Pair_100_274,Network_3_9,30,0.310540338
37229,Pair_101_274,Network_3_9,30,0.262589105
37230,Pair_102_274,Network_3_9,30,0.249240707
37231,Pair_103_274,Network_8_9,65,0.165550308
37232,Pair_104_274,Network_8_9,65,0.254008927
37233,Pair_105_274,Network_4_9,39,0.313644144
37234,Pair_106_274,Network_4_9,39,0.194341889
37235,Pair_107_274,Network_8_9,65,0.215128899
37236,Pair_108_274,Network_4_9,39,0.366801407
37237,Pair_109_274,Network_4_9,39,0.287479316
37238,Pair_110_274,Network_12_9,72,0.198544517
37239,Pair_111_274,Network_7_9,60,0.409954437
37240,Pair_112_274,Network_12_9,72,0.36642284
37241,Pair_113_274,Network_4_9,39,0.321329423
37242,Pair_114_274,Network_4_9,39,0.249140766
37243,Pair_115_274,Network_3_9,30,0.198189122
37244,Pair_116_274,Network_5_9,47,0.254229456
37245,Pair_117_274,Network_5_9,47,0.302091072
37246,Pair_118_274,Network_9_9,69,0.20599011
37247,Pair_119_274,Network_9_9,69,0.202351215
37248,Pair_120_274,Network_9_9,69,0.271027205
37249,Pair_121_274,Network_1_9,9,0.203097709
37250,Pair_122_274,Network_11_9,71,0.262964776
37251,Pair_123_274,Network_6_9,54,0.329019532
37252,Pair_124_274,Network_8_9,65,0.28193745
37253,Pair_125_274,Network_6_9,54,0.374988334
37254,Pair_126_274,Network_9_9,69,0.215881426
37255,Pair_127_274,Network_5_9,47,0.18054548
37256,Pair_128_274,Network_6_9,54,0.409508532
37257,Pair_129_274,Network_6_9,54,0.357517843
37258,Pair_130_274,Network_9_9,69,0.361173873
37259,Pair_131_274,Network_9_9,69,0.411016628
37260,Pair_132_274,Network_9_9,69,0.414057699
37261,Pair_133_274,Network_7_9,60,0.36774482
37262,Pair_134_274,Network_9_9,69,0.291389093
37263,Pair_135_274,Network_11_9,71,0.29276602
37264,Pair_136_274,Network_5_9,47,0.231070649
37265,Pair_137_274,Network_5_9,47,0.356179487
37266,Pair_138_274,Network_2_9,20,0.262665742
37267,Pair_139_274,Network_6_9,54,0.329964898
37268,Pair_140_274,Network_10_9,70,0.342676194
37269,Pair_141_274,Network_10_9,70,0.271120456
37270,Pair_142_274,Network_1_9,9,0.23472343
37271,Pair_143_274,Network_5_9,47,0.248714841
37272,Pair_144_274,Network_7_9,60,0.396245236
37273,Pair_145_274,Network_7_9,60,0.354100157
37274,Pair_146_274,Network_5_9,47,0.238634807
37275,Pair_147_274,Network_4_9,39,0.322374774
37276,Pair_148_274,Network_4_9,39,0.437947621
37277,Pair_149_274,Network_7_9,60,0.393783908
37278,Pair_150_274,Network_9_9,69,0.426439839
37279,Pair_151_274,Network_9_9,69,0.38244637
37280,Pair_152_274,Network_2_9,20,0.225595661
37281,Pair_153_274,Network_2_9,20,0.124942632
37282,Pair_154_274,Network_2_9,20,0.162174662
37283,Pair_155_274,Network_9_9,69,0.205058142
37284,Pair_156_274,Network_2_9,20,0.196034004
37285,Pair_157_274,Network_2_9,20,0.245687095
37286,Pair_158_274,Network_2_9,20,0.194902209
37287,Pair_159_274,Network_2_9,20,0.233363637
37288,Pair_160_274,Network_2_9,20,0.1301154
37289,Pair_161_274,Network_9_9,69,0.353307933
37290,Pair_162_274,Network_9_9,69,0.36017429
37291,Pair_163_274,Network_2_9,20,0.217121678
37292,Pair_164_274,Network_9_9,69,0.301734204
37293,Pair_165_274,Network_9_9,69,0.315377952
37294,Pair_166_274,Network_12_9,72,0.319564769
37295,Pair_167_274,Network_4_9,39,0.2091039
37296,Pair_168_274,Network_3_9,30,0.223026876
37297,Pair_169_274,Network_4_9,39,0.355769898
37298,Pair_170_274,Network_7_9,60,0.332114576
37299,Pair_171_274,Network_7_9,60,0.433361062
37300,Pair_172_274,Network_6_9,54,0.291531295
37301,Pair_173_274,Network_8_9,65,0.208966347
37302,Pair_174_274,Network_8_9,65,0.327594193
37303,Pair_175_274,Network_8_9,65,0.278326925
37304,Pair_176_274,Network_9_9,69,0.312637057
37305,Pair_177_274,Network_9_9,69,0.344387017
37306,Pair_178_274,Network_4_9,39,0.135371261
37307,Pair_179_274,Network_4_9,39,0.34190268
37308,Pair_180_274,Network_4_9,39,0.360084934
37309,Pair_181_274,Network_1_9,9,0.190237614
37310,Pair_182_274,Network_2_9,20,0.195900732
37311,Pair_183_274,Network_2_9,20,0.175726398
37312,Pair_184_274,Network_2_9,20,0.173433577
37313,Pair_185_274,Network_2_9,20,0.188023935
37314,Pair_186_274,Network_2_9,20,0.186190395
37315,Pair_187_274,Network_2_9,20,0.186988571
37316,Pair_188_274,Network_3_9,30,0.238073823
37317,Pair_189_274,Network_3_9,30,0.254058148
37318,Pair_190_274,Network_4_9,39,0.340440366
37319,Pair_191_274,Network_4_9,39,0.459634141
37320,Pair_192_274,Network_6_9,54,0.392590446
37321,Pair_193_274,Network_2_9,20,0.139716663
37322,Pair_194_274,Network_7_9,60,0.256363757
37323,Pair_195_274,Network_7_9,60,0.32493749
37324,Pair_196_274,Network_2_9,20,0.177119998
37325,Pair_197_274,Network_2_9,20,0.204014331
37326,Pair_198_274,Network_2_9,20,0.226071159
37327,Pair_199_274,Network_2_9,20,0.14448441
37328,Pair_200_274,Network_2_9,20,0.178995768
37329,Pair_201_274,Network_2_9,20,0.191202048
37330,Pair_202_274,Network_2_9,20,0.18059173
37331,Pair_203_274,Network_2_9,20,0.184745561
37332,Pair_204_274,Network_8_9,65,0.307827491
37333,Pair_205_274,Network_4_9,39,0.403045071
